Recording timestamp,Computer timestamp,Sensor,Recording name,Participant name,Presented Stimulus name,Event,Event value,Gaze point X,Gaze point Y,Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Eye movement type,Gaze event duration,Fixation point X,Fixation point Y,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Mouse position X,Mouse position Y,AOI hit [cake - buy],AOI hit [cake - cake-pic],AOI hit [cake - not-buy],AOI hit [pizza - buy],AOI hit [pizza - not-buy],AOI hit [pizza - pizza-pic],AOI hit [ice-cream - buy],AOI hit [ice-cream - ice-cream-pic],AOI hit [ice-cream - not-buy],AOI hit [cereal - buy],AOI hit [cereal - creal-pic],AOI hit [cereal - not-buy],AOI hit [date - buy],AOI hit [date - date-pic],AOI hit [date - not-buy]
48868,1992431897,Eye Tracker,Recording3,p03,instruction,,,631.0,330.0,0.3285,0.2762,Fixation,200.0,646.0,315.0,2.727,2.698,Valid,Valid,,,,,,,,,,,,,,,,,
48884,1992431913,Eye Tracker,Recording3,p03,instruction,,,634.0,319.0,0.3304,0.2641,Fixation,200.0,646.0,315.0,2.488,2.726,Valid,Valid,,,,,,,,,,,,,,,,,
48901,1992431930,Eye Tracker,Recording3,p03,instruction,,,639.0,308.0,0.3327,0.2529,Fixation,200.0,646.0,315.0,2.569,2.675,Valid,Valid,,,,,,,,,,,,,,,,,
48918,1992431947,Eye Tracker,Recording3,p03,instruction,,,628.0,357.0,0.3273,0.3046,Fixation,200.0,646.0,315.0,2.637,2.683,Valid,Valid,,,,,,,,,,,,,,,,,
48934,1992431963,Eye Tracker,Recording3,p03,instruction,,,652.0,302.0,0.3396,0.2465,Fixation,200.0,646.0,315.0,2.602,2.787,Valid,Valid,,,,,,,,,,,,,,,,,
48951,1992431980,Eye Tracker,Recording3,p03,instruction,,,673.0,311.0,0.3506,0.2562,Fixation,200.0,646.0,315.0,2.6,2.813,Valid,Valid,,,,,,,,,,,,,,,,,
48968,1992431997,Eye Tracker,Recording3,p03,instruction,,,622.0,379.0,0.3238,0.3281,Fixation,200.0,646.0,315.0,2.829,2.707,Valid,Valid,,,,,,,,,,,,,,,,,
48984,1992432013,Eye Tracker,Recording3,p03,instruction,,,654.0,337.0,0.3405,0.2837,Fixation,200.0,646.0,315.0,2.757,2.765,Valid,Valid,,,,,,,,,,,,,,,,,
49001,1992432030,Eye Tracker,Recording3,p03,instruction,,,654.0,268.0,0.3405,0.2102,Fixation,200.0,646.0,315.0,2.494,2.748,Valid,Valid,,,,,,,,,,,,,,,,,
49018,1992432047,Eye Tracker,Recording3,p03,instruction,,,563.0,353.0,0.2933,0.3012,Saccade,33.0,,,2.52,2.748,Valid,Valid,,,,,,,,,,,,,,,,,
49034,1992432063,Eye Tracker,Recording3,p03,instruction,,,466.0,361.0,0.2427,0.3091,Saccade,33.0,,,2.753,2.785,Valid,Valid,,,,,,,,,,,,,,,,,
49051,1992432080,Eye Tracker,Recording3,p03,instruction,,,469.0,303.0,0.2443,0.2473,Unclassified,17.0,,,2.725,2.757,Valid,Valid,,,,,,,,,,,,,,,,,
49068,1992432097,Eye Tracker,Recording3,p03,instruction,,,479.0,378.0,0.2492,0.3277,Saccade,17.0,,,2.708,2.687,Valid,Valid,,,,,,,,,,,,,,,,,
49084,1992432113,Eye Tracker,Recording3,p03,instruction,,,467.0,310.0,0.243,0.2548,Unclassified,33.0,,,2.427,2.712,Valid,Valid,,,,,,,,,,,,,,,,,
49101,1992432130,Eye Tracker,Recording3,p03,instruction,,,475.0,312.0,0.2476,0.2573,Unclassified,33.0,,,2.523,2.715,Valid,Valid,,,,,,,,,,,,,,,,,
49118,1992432147,Eye Tracker,Recording3,p03,instruction,,,442.0,392.0,0.23,0.3428,Saccade,17.0,,,2.785,2.788,Valid,Valid,,,,,,,,,,,,,,,,,
49134,1992432163,Eye Tracker,Recording3,p03,instruction,,,466.0,364.0,0.2426,0.3122,Unclassified,50.0,,,2.725,2.737,Valid,Valid,,,,,,,,,,,,,,,,,
49151,1992432180,Eye Tracker,Recording3,p03,instruction,,,467.0,377.0,0.2431,0.326,Unclassified,50.0,,,2.809,2.749,Valid,Valid,,,,,,,,,,,,,,,,,
49168,1992432197,Eye Tracker,Recording3,p03,instruction,,,490.0,361.0,0.2554,0.3094,Unclassified,50.0,,,2.784,2.675,Valid,Valid,,,,,,,,,,,,,,,,,
49184,1992432213,Eye Tracker,Recording3,p03,instruction,,,525.0,248.0,0.2734,0.1892,Saccade,83.0,,,2.205,2.688,Valid,Valid,,,,,,,,,,,,,,,,,
49201,1992432230,Eye Tracker,Recording3,p03,instruction,,,854.0,366.0,0.4445,0.3141,Saccade,83.0,,,2.685,2.794,Valid,Valid,,,,,,,,,,,,,,,,,
49218,1992432247,Eye Tracker,Recording3,p03,instruction,,,1183.0,369.0,0.6163,0.3176,Saccade,83.0,,,2.433,2.879,Valid,Valid,,,,,,,,,,,,,,,,,
49234,1992432263,Eye Tracker,Recording3,p03,instruction,,,1472.0,514.0,0.7665,0.4727,Saccade,83.0,,,2.717,2.859,Valid,Valid,,,,,,,,,,,,,,,,,
49251,1992432280,Eye Tracker,Recording3,p03,instruction,,,1520.0,474.0,0.7917,0.4294,Saccade,83.0,,,2.712,2.8,Valid,Valid,,,,,,,,,,,,,,,,,
49268,1992432297,Eye Tracker,Recording3,p03,instruction,,,1548.0,461.0,0.8065,0.4159,Fixation,167.0,1505.0,490.0,2.51,2.806,Valid,Valid,,,,,,,,,,,,,,,,,
49284,1992432313,Eye Tracker,Recording3,p03,instruction,,,1506.0,482.0,0.7841,0.4377,Fixation,167.0,1505.0,490.0,2.729,2.764,Valid,Valid,,,,,,,,,,,,,,,,,
49301,1992432330,Eye Tracker,Recording3,p03,instruction,,,1520.0,492.0,0.7914,0.4486,Fixation,167.0,1505.0,490.0,2.877,2.74,Valid,Valid,,,,,,,,,,,,,,,,,
49318,1992432347,Eye Tracker,Recording3,p03,instruction,,,1559.0,451.0,0.8119,0.405,Fixation,167.0,1505.0,490.0,2.527,2.789,Valid,Valid,,,,,,,,,,,,,,,,,
49334,1992432363,Eye Tracker,Recording3,p03,instruction,,,1473.0,504.0,0.7672,0.4615,Fixation,167.0,1505.0,490.0,2.833,2.7,Valid,Valid,,,,,,,,,,,,,,,,,
49351,1992432380,Eye Tracker,Recording3,p03,instruction,,,1491.0,484.0,0.7768,0.44,Fixation,167.0,1505.0,490.0,2.792,2.752,Valid,Valid,,,,,,,,,,,,,,,,,
49368,1992432397,Eye Tracker,Recording3,p03,instruction,,,1531.0,482.0,0.7976,0.4383,Fixation,167.0,1505.0,490.0,2.638,2.765,Valid,Valid,,,,,,,,,,,,,,,,,
49384,1992432413,Eye Tracker,Recording3,p03,instruction,,,1494.0,505.0,0.7782,0.4623,Fixation,167.0,1505.0,490.0,2.83,2.722,Valid,Valid,,,,,,,,,,,,,,,,,
49401,1992432430,Eye Tracker,Recording3,p03,instruction,,,1500.0,471.0,0.7814,0.4262,Fixation,167.0,1505.0,490.0,2.731,2.828,Valid,Valid,,,,,,,,,,,,,,,,,
49418,1992432447,Eye Tracker,Recording3,p03,instruction,,,1474.0,552.0,0.7679,0.5131,Fixation,167.0,1505.0,490.0,3.012,2.696,Valid,Valid,,,,,,,,,,,,,,,,,
49434,1992432463,Eye Tracker,Recording3,p03,instruction,,,1691.0,530.0,0.881,0.4895,Saccade,17.0,,,2.725,2.745,Valid,Valid,,,,,,,,,,,,,,,,,
49451,1992432480,Eye Tracker,Recording3,p03,instruction,,,1691.0,505.0,0.8806,0.4627,Fixation,83.0,1704.0,506.0,2.702,2.75,Valid,Valid,,,,,,,,,,,,,,,,,
49468,1992432497,Eye Tracker,Recording3,p03,instruction,,,1714.0,499.0,0.8926,0.4568,Fixation,83.0,1704.0,506.0,2.733,2.7,Valid,Valid,,,,,,,,,,,,,,,,,
49484,1992432513,Eye Tracker,Recording3,p03,instruction,,,1737.0,448.0,0.9045,0.4023,Fixation,83.0,1704.0,506.0,2.527,2.749,Valid,Valid,,,,,,,,,,,,,,,,,
49501,1992432530,Eye Tracker,Recording3,p03,instruction,,,1696.0,543.0,0.8832,0.5029,Fixation,83.0,1704.0,506.0,2.796,2.765,Valid,Valid,,,,,,,,,,,,,,,,,
49518,1992432547,Eye Tracker,Recording3,p03,instruction,,,1702.0,514.0,0.8862,0.4722,Fixation,83.0,1704.0,506.0,2.746,2.766,Valid,Valid,,,,,,,,,,,,,,,,,
49534,1992432563,Eye Tracker,Recording3,p03,instruction,,,1731.0,480.0,0.9016,0.4361,Saccade,17.0,,,2.611,2.705,Valid,Valid,,,,,,,,,,,,,,,,,
49551,1992432580,Eye Tracker,Recording3,p03,instruction,,,1754.0,484.0,0.9137,0.44,Unclassified,17.0,,,2.571,2.762,Valid,Valid,,,,,,,,,,,,,,,,,
49568,1992432597,Eye Tracker,Recording3,p03,instruction,,,1667.0,529.0,0.8682,0.4878,Saccade,17.0,,,2.865,2.744,Valid,Valid,,,,,,,,,,,,,,,,,
49585,1992432614,Eye Tracker,Recording3,p03,instruction,,,1644.0,513.0,0.8561,0.4712,Unclassified,17.0,,,2.904,2.803,Valid,Valid,,,,,,,,,,,,,,,,,
49602,1992432630,Eye Tracker,Recording3,p03,instruction,,,1668.0,473.0,0.8689,0.4283,Saccade,50.0,,,2.896,2.688,Valid,Valid,,,,,,,,,,,,,,,,,
49618,1992432647,Eye Tracker,Recording3,p03,instruction,,,1587.0,400.0,0.8263,0.3507,Saccade,50.0,,,2.515,2.787,Valid,Valid,,,,,,,,,,,,,,,,,
49635,1992432664,Eye Tracker,Recording3,p03,instruction,,,1384.0,396.0,0.721,0.3465,Saccade,50.0,,,2.368,2.838,Valid,Valid,,,,,,,,,,,,,,,,,
49652,1992432680,Eye Tracker,Recording3,p03,instruction,,,1429.0,409.0,0.7442,0.36,Unclassified,50.0,,,2.58,2.854,Valid,Valid,,,,,,,,,,,,,,,,,
49668,1992432697,Eye Tracker,Recording3,p03,instruction,,,1403.0,407.0,0.7307,0.3583,Unclassified,50.0,,,2.608,2.887,Valid,Valid,,,,,,,,,,,,,,,,,
49685,1992432714,Eye Tracker,Recording3,p03,instruction,,,1382.0,492.0,0.7197,0.4486,Unclassified,50.0,,,,2.854,Invalid,Valid,,,,,,,,,,,,,,,,,
49702,1992432730,Eye Tracker,Recording3,p03,instruction,,,1406.0,374.0,0.7324,0.3236,Saccade,17.0,,,2.379,2.934,Valid,Valid,,,,,,,,,,,,,,,,,
49718,1992432747,Eye Tracker,Recording3,p03,instruction,,,1413.0,355.0,0.7361,0.3029,Fixation,150.0,1408.0,402.0,2.46,2.8,Valid,Valid,,,,,,,,,,,,,,,,,
49735,1992432764,Eye Tracker,Recording3,p03,instruction,,,1351.0,434.0,0.7035,0.3871,Fixation,150.0,1408.0,402.0,,2.734,Invalid,Valid,,,,,,,,,,,,,,,,,
49752,1992432780,Eye Tracker,Recording3,p03,instruction,,,1398.0,414.0,0.7281,0.3657,Fixation,150.0,1408.0,402.0,2.631,2.844,Valid,Valid,,,,,,,,,,,,,,,,,
49768,1992432797,Eye Tracker,Recording3,p03,instruction,,,1411.0,348.0,0.7349,0.2951,Fixation,150.0,1408.0,402.0,2.228,2.85,Valid,Valid,,,,,,,,,,,,,,,,,
49785,1992432814,Eye Tracker,Recording3,p03,instruction,,,1419.0,416.0,0.7393,0.3681,Fixation,150.0,1408.0,402.0,2.518,2.806,Valid,Valid,,,,,,,,,,,,,,,,,
49802,1992432830,Eye Tracker,Recording3,p03,instruction,,,1414.0,387.0,0.7366,0.3373,Fixation,150.0,1408.0,402.0,2.667,2.687,Valid,Valid,,,,,,,,,,,,,,,,,
49818,1992432847,Eye Tracker,Recording3,p03,instruction,,,1371.0,436.0,0.7141,0.3897,Fixation,150.0,1408.0,402.0,2.314,2.97,Valid,Valid,,,,,,,,,,,,,,,,,
49835,1992432864,Eye Tracker,Recording3,p03,instruction,,,1418.0,383.0,0.7383,0.3332,Fixation,150.0,1408.0,402.0,2.647,2.779,Valid,Valid,,,,,,,,,,,,,,,,,
49852,1992432880,Eye Tracker,Recording3,p03,instruction,,,1408.0,408.0,0.7335,0.3588,Fixation,150.0,1408.0,402.0,2.683,2.764,Valid,Valid,,,,,,,,,,,,,,,,,
49868,1992432897,Eye Tracker,Recording3,p03,instruction,,,1344.0,409.0,0.7001,0.3603,Saccade,33.0,,,2.779,2.673,Valid,Valid,,,,,,,,,,,,,,,,,
49885,1992432914,Eye Tracker,Recording3,p03,instruction,,,1222.0,365.0,0.6363,0.3134,Saccade,33.0,,,2.659,2.649,Valid,Valid,,,,,,,,,,,,,,,,,
49902,1992432930,Eye Tracker,Recording3,p03,instruction,,,1215.0,425.0,0.633,0.3779,Fixation,250.0,1231.0,405.0,2.789,2.638,Valid,Valid,,,,,,,,,,,,,,,,,
49918,1992432947,Eye Tracker,Recording3,p03,instruction,,,1239.0,403.0,0.6456,0.3542,Fixation,250.0,1231.0,405.0,2.781,2.778,Valid,Valid,,,,,,,,,,,,,,,,,
49935,1992432964,Eye Tracker,Recording3,p03,instruction,,,1274.0,369.0,0.6636,0.3177,Fixation,250.0,1231.0,405.0,2.618,2.666,Valid,Valid,,,,,,,,,,,,,,,,,
49952,1992432980,Eye Tracker,Recording3,p03,instruction,,,1230.0,400.0,0.6406,0.3504,Fixation,250.0,1231.0,405.0,2.733,2.74,Valid,Valid,,,,,,,,,,,,,,,,,
49968,1992432997,Eye Tracker,Recording3,p03,instruction,,,1224.0,416.0,0.6375,0.3684,Fixation,250.0,1231.0,405.0,2.411,2.946,Valid,Valid,,,,,,,,,,,,,,,,,
49985,1992433014,Eye Tracker,Recording3,p03,instruction,,,1231.0,426.0,0.6413,0.3789,Fixation,250.0,1231.0,405.0,2.655,2.88,Valid,Valid,,,,,,,,,,,,,,,,,
50002,1992433030,Eye Tracker,Recording3,p03,instruction,,,1180.0,437.0,0.6148,0.3905,Fixation,250.0,1231.0,405.0,,2.725,Invalid,Valid,,,,,,,,,,,,,,,,,
50018,1992433047,Eye Tracker,Recording3,p03,instruction,,,1265.0,419.0,0.6589,0.3716,Fixation,250.0,1231.0,405.0,2.794,2.854,Valid,Valid,,,,,,,,,,,,,,,,,
50035,1992433064,Eye Tracker,Recording3,p03,instruction,,,1183.0,519.0,0.616,0.4779,Fixation,250.0,1231.0,405.0,,2.895,Invalid,Valid,,,,,,,,,,,,,,,,,
50052,1992433080,Eye Tracker,Recording3,p03,instruction,,,1267.0,399.0,0.6601,0.3497,Fixation,250.0,1231.0,405.0,2.807,2.633,Valid,Valid,,,,,,,,,,,,,,,,,
50068,1992433097,Eye Tracker,Recording3,p03,instruction,,,1239.0,378.0,0.6453,0.3277,Fixation,250.0,1231.0,405.0,2.756,2.626,Valid,Valid,,,,,,,,,,,,,,,,,
50085,1992433114,Eye Tracker,Recording3,p03,instruction,,,1232.0,441.0,0.6415,0.3942,Fixation,250.0,1231.0,405.0,2.54,2.911,Valid,Valid,,,,,,,,,,,,,,,,,
50102,1992433130,Eye Tracker,Recording3,p03,instruction,,,1238.0,335.0,0.6447,0.2811,Fixation,250.0,1231.0,405.0,2.698,2.652,Valid,Valid,,,,,,,,,,,,,,,,,
50118,1992433147,Eye Tracker,Recording3,p03,instruction,,,1221.0,393.0,0.6361,0.343,Fixation,250.0,1231.0,405.0,2.604,2.695,Valid,Valid,,,,,,,,,,,,,,,,,
50135,1992433164,Eye Tracker,Recording3,p03,instruction,,,1228.0,381.0,0.6393,0.3303,Fixation,250.0,1231.0,405.0,2.512,2.757,Valid,Valid,,,,,,,,,,,,,,,,,
50152,1992433180,Eye Tracker,Recording3,p03,instruction,,,1144.0,461.0,0.5956,0.4162,Saccade,50.0,,,2.892,2.741,Valid,Valid,,,,,,,,,,,,,,,,,
50168,1992433197,Eye Tracker,Recording3,p03,instruction,,,940.0,389.0,0.4895,0.3389,Saccade,50.0,,,,2.726,Invalid,Valid,,,,,,,,,,,,,,,,,
50185,1992433214,Eye Tracker,Recording3,p03,instruction,,,956.0,376.0,0.498,0.325,Saccade,50.0,,,2.584,2.694,Valid,Valid,,,,,,,,,,,,,,,,,
50202,1992433230,Eye Tracker,Recording3,p03,instruction,,,954.0,413.0,0.4969,0.3651,Unclassified,17.0,,,,2.8,Invalid,Valid,,,,,,,,,,,,,,,,,
50218,1992433247,Eye Tracker,Recording3,p03,instruction,,,987.0,453.0,0.5142,0.4068,Saccade,17.0,,,2.923,2.736,Valid,Valid,,,,,,,,,,,,,,,,,
50235,1992433264,Eye Tracker,Recording3,p03,instruction,,,940.0,443.0,0.4894,0.3969,Unclassified,17.0,,,,2.872,Invalid,Valid,,,,,,,,,,,,,,,,,
50252,1992433280,Eye Tracker,Recording3,p03,instruction,,,970.0,401.0,0.5051,0.3514,Saccade,17.0,,,2.856,2.734,Valid,Valid,,,,,,,,,,,,,,,,,
50268,1992433297,Eye Tracker,Recording3,p03,instruction,,,981.0,415.0,0.5112,0.3664,Fixation,167.0,975.0,417.0,2.762,2.745,Valid,Valid,,,,,,,,,,,,,,,,,
50285,1992433314,Eye Tracker,Recording3,p03,instruction,,,982.0,390.0,0.5113,0.3398,Fixation,167.0,975.0,417.0,2.631,2.699,Valid,Valid,,,,,,,,,,,,,,,,,
50302,1992433330,Eye Tracker,Recording3,p03,instruction,,,973.0,413.0,0.5069,0.365,Fixation,167.0,975.0,417.0,2.815,2.813,Valid,Valid,,,,,,,,,,,,,,,,,
50318,1992433347,Eye Tracker,Recording3,p03,instruction,,,970.0,414.0,0.5052,0.366,Fixation,167.0,975.0,417.0,2.919,2.62,Valid,Valid,,,,,,,,,,,,,,,,,
50335,1992433364,Eye Tracker,Recording3,p03,instruction,,,957.0,410.0,0.4985,0.361,Fixation,167.0,975.0,417.0,2.717,2.717,Valid,Valid,,,,,,,,,,,,,,,,,
50352,1992433380,Eye Tracker,Recording3,p03,instruction,,,980.0,453.0,0.5105,0.4074,Fixation,167.0,975.0,417.0,2.891,2.57,Valid,Valid,,,,,,,,,,,,,,,,,
50368,1992433397,Eye Tracker,Recording3,p03,instruction,,,973.0,363.0,0.5066,0.3111,Fixation,167.0,975.0,417.0,2.423,2.717,Valid,Valid,,,,,,,,,,,,,,,,,
50385,1992433414,Eye Tracker,Recording3,p03,instruction,,,984.0,492.0,0.5125,0.4493,Fixation,167.0,975.0,417.0,2.967,2.725,Valid,Valid,,,,,,,,,,,,,,,,,
50402,1992433430,Eye Tracker,Recording3,p03,instruction,,,980.0,425.0,0.5106,0.3775,Fixation,167.0,975.0,417.0,2.836,2.648,Valid,Valid,,,,,,,,,,,,,,,,,
50418,1992433447,Eye Tracker,Recording3,p03,instruction,,,964.0,395.0,0.502,0.3459,Fixation,167.0,975.0,417.0,2.677,2.645,Valid,Valid,,,,,,,,,,,,,,,,,
50435,1992433464,Eye Tracker,Recording3,p03,instruction,,,899.0,406.0,0.4681,0.3577,Saccade,50.0,,,2.646,2.756,Valid,Valid,,,,,,,,,,,,,,,,,
50452,1992433480,Eye Tracker,Recording3,p03,instruction,,,791.0,413.0,0.4119,0.3651,Saccade,50.0,,,,2.719,Invalid,Valid,,,,,,,,,,,,,,,,,
50468,1992433497,Eye Tracker,Recording3,p03,instruction,,,865.0,498.0,0.4506,0.4555,Saccade,50.0,,,3.086,2.761,Valid,Valid,,,,,,,,,,,,,,,,,
50485,1992433514,Eye Tracker,Recording3,p03,instruction,,,836.0,428.0,0.4356,0.381,Unclassified,33.0,,,2.835,2.712,Valid,Valid,,,,,,,,,,,,,,,,,
50502,1992433530,Eye Tracker,Recording3,p03,instruction,,,847.0,431.0,0.4412,0.3836,Unclassified,33.0,,,2.932,2.719,Valid,Valid,,,,,,,,,,,,,,,,,
50518,1992433547,Eye Tracker,Recording3,p03,instruction,,,840.0,476.0,0.4376,0.432,Saccade,17.0,,,2.89,2.815,Valid,Valid,,,,,,,,,,,,,,,,,
50535,1992433564,Eye Tracker,Recording3,p03,instruction,,,788.0,481.0,0.4106,0.4373,Fixation,67.0,844.0,482.0,,2.72,Invalid,Valid,,,,,,,,,,,,,,,,,
50552,1992433580,Eye Tracker,Recording3,p03,instruction,,,845.0,409.0,0.4402,0.36,Fixation,67.0,844.0,482.0,2.871,2.825,Valid,Valid,,,,,,,,,,,,,,,,,
50568,1992433597,Eye Tracker,Recording3,p03,instruction,,,857.0,516.0,0.4466,0.4742,Fixation,67.0,844.0,482.0,2.98,2.828,Valid,Valid,,,,,,,,,,,,,,,,,
50585,1992433614,Eye Tracker,Recording3,p03,instruction,,,845.0,486.0,0.44,0.4428,Fixation,67.0,844.0,482.0,2.971,2.652,Valid,Valid,,,,,,,,,,,,,,,,,
50602,1992433630,Eye Tracker,Recording3,p03,instruction,,,826.0,403.0,0.4303,0.3536,Saccade,17.0,,,2.832,2.747,Valid,Valid,,,,,,,,,,,,,,,,,
50618,1992433647,Eye Tracker,Recording3,p03,instruction,,,820.0,435.0,0.427,0.3881,Unclassified,17.0,,,2.903,2.756,Valid,Valid,,,,,,,,,,,,,,,,,
50635,1992433664,Eye Tracker,Recording3,p03,instruction,,,732.0,459.0,0.3811,0.4132,Saccade,17.0,,,3.0,2.802,Valid,Valid,,,,,,,,,,,,,,,,,
50652,1992433680,Eye Tracker,Recording3,p03,instruction,,,671.0,479.0,0.3492,0.4347,Fixation,183.0,712.0,474.0,2.865,2.86,Valid,Valid,,,,,,,,,,,,,,,,,
50668,1992433697,Eye Tracker,Recording3,p03,instruction,,,724.0,506.0,0.3769,0.4639,Fixation,183.0,712.0,474.0,3.061,2.903,Valid,Valid,,,,,,,,,,,,,,,,,
50685,1992433714,Eye Tracker,Recording3,p03,instruction,,,703.0,472.0,0.366,0.4276,Fixation,183.0,712.0,474.0,2.93,2.853,Valid,Valid,,,,,,,,,,,,,,,,,
50702,1992433730,Eye Tracker,Recording3,p03,instruction,,,703.0,442.0,0.3661,0.3954,Fixation,183.0,712.0,474.0,2.848,2.688,Valid,Valid,,,,,,,,,,,,,,,,,
50718,1992433747,Eye Tracker,Recording3,p03,instruction,,,713.0,479.0,0.3713,0.4355,Fixation,183.0,712.0,474.0,2.921,2.847,Valid,Valid,,,,,,,,,,,,,,,,,
50735,1992433764,Eye Tracker,Recording3,p03,instruction,,,713.0,490.0,0.3714,0.447,Fixation,183.0,712.0,474.0,2.937,2.878,Valid,Valid,,,,,,,,,,,,,,,,,
50752,1992433780,Eye Tracker,Recording3,p03,instruction,,,716.0,472.0,0.373,0.4275,Fixation,183.0,712.0,474.0,2.958,2.817,Valid,Valid,,,,,,,,,,,,,,,,,
50768,1992433797,Eye Tracker,Recording3,p03,instruction,,,714.0,481.0,0.372,0.4375,Fixation,183.0,712.0,474.0,3.02,2.862,Valid,Valid,,,,,,,,,,,,,,,,,
50785,1992433814,Eye Tracker,Recording3,p03,instruction,,,711.0,474.0,0.3705,0.4292,Fixation,183.0,712.0,474.0,2.936,2.817,Valid,Valid,,,,,,,,,,,,,,,,,
50801,1992433830,Eye Tracker,Recording3,p03,instruction,,,656.0,418.0,0.3416,0.3703,Fixation,183.0,712.0,474.0,2.822,2.703,Valid,Valid,,,,,,,,,,,,,,,,,
50818,1992433847,Eye Tracker,Recording3,p03,instruction,,,727.0,504.0,0.3785,0.4613,Fixation,183.0,712.0,474.0,3.076,2.925,Valid,Valid,,,,,,,,,,,,,,,,,
50835,1992433864,Eye Tracker,Recording3,p03,instruction,,,720.0,448.0,0.375,0.4016,Saccade,50.0,,,2.984,2.93,Valid,Valid,,,,,,,,,,,,,,,,,
50852,1992433880,Eye Tracker,Recording3,p03,instruction,,,538.0,571.0,0.2803,0.5333,Saccade,50.0,,,2.946,2.866,Valid,Valid,,,,,,,,,,,,,,,,,
50868,1992433897,Eye Tracker,Recording3,p03,instruction,,,551.0,527.0,0.2869,0.4865,Saccade,50.0,,,2.915,2.927,Valid,Valid,,,,,,,,,,,,,,,,,
50885,1992433914,Eye Tracker,Recording3,p03,instruction,,,557.0,588.0,0.2899,0.551,Unclassified,33.0,,,2.877,3.123,Valid,Valid,,,,,,,,,,,,,,,,,
50902,1992433930,Eye Tracker,Recording3,p03,instruction,,,531.0,562.0,0.2764,0.5233,Unclassified,33.0,,,2.827,2.963,Valid,Valid,,,,,,,,,,,,,,,,,
50918,1992433947,Eye Tracker,Recording3,p03,instruction,,,561.0,583.0,0.2924,0.5459,Saccade,33.0,,,2.818,3.082,Valid,Valid,,,,,,,,,,,,,,,,,
50935,1992433964,Eye Tracker,Recording3,p03,instruction,,,529.0,497.0,0.2753,0.4546,Saccade,33.0,,,2.88,2.833,Valid,Valid,,,,,,,,,,,,,,,,,
50952,1992433981,Eye Tracker,Recording3,p03,instruction,,,519.0,523.0,0.2704,0.4816,Fixation,117.0,525.0,539.0,2.849,2.826,Valid,Valid,,,,,,,,,,,,,,,,,
50968,1992433997,Eye Tracker,Recording3,p03,instruction,,,513.0,513.0,0.2674,0.4708,Fixation,117.0,525.0,539.0,2.841,2.843,Valid,Valid,,,,,,,,,,,,,,,,,
50985,1992434014,Eye Tracker,Recording3,p03,instruction,,,527.0,549.0,0.2744,0.5099,Fixation,117.0,525.0,539.0,2.829,3.028,Valid,Valid,,,,,,,,,,,,,,,,,
51002,1992434031,Eye Tracker,Recording3,p03,instruction,,,512.0,561.0,0.2669,0.5221,Fixation,117.0,525.0,539.0,2.853,2.917,Valid,Valid,,,,,,,,,,,,,,,,,
51018,1992434047,Eye Tracker,Recording3,p03,instruction,,,550.0,613.0,0.2866,0.5779,Fixation,117.0,525.0,539.0,2.784,3.22,Valid,Valid,,,,,,,,,,,,,,,,,
51035,1992434064,Eye Tracker,Recording3,p03,instruction,,,538.0,537.0,0.2802,0.4967,Fixation,117.0,525.0,539.0,2.839,2.855,Valid,Valid,,,,,,,,,,,,,,,,,
51052,1992434081,Eye Tracker,Recording3,p03,instruction,,,517.0,503.0,0.2692,0.4605,Fixation,117.0,525.0,539.0,2.956,2.808,Valid,Valid,,,,,,,,,,,,,,,,,
51068,1992434097,Eye Tracker,Recording3,p03,instruction,,,400.0,528.0,0.2082,0.4875,Saccade,33.0,,,2.851,2.834,Valid,Valid,,,,,,,,,,,,,,,,,
51085,1992434114,Eye Tracker,Recording3,p03,instruction,,,315.0,559.0,0.1639,0.52,Saccade,33.0,,,2.848,2.844,Valid,Valid,,,,,,,,,,,,,,,,,
51102,1992434131,Eye Tracker,Recording3,p03,instruction,,,320.0,529.0,0.1666,0.4886,Fixation,83.0,307.0,525.0,2.884,2.735,Valid,Valid,,,,,,,,,,,,,,,,,
51118,1992434147,Eye Tracker,Recording3,p03,instruction,,,315.0,536.0,0.1643,0.4962,Fixation,83.0,307.0,525.0,2.821,2.851,Valid,Valid,,,,,,,,,,,,,,,,,
51135,1992434164,Eye Tracker,Recording3,p03,instruction,,,311.0,518.0,0.1621,0.4761,Fixation,83.0,307.0,525.0,2.838,2.8,Valid,Valid,,,,,,,,,,,,,,,,,
51152,1992434181,Eye Tracker,Recording3,p03,instruction,,,298.0,519.0,0.1551,0.4781,Fixation,83.0,307.0,525.0,2.819,2.817,Valid,Valid,,,,,,,,,,,,,,,,,
